0.21036,0
0.065314,0
0.13984,0
0.16619,1
0.33632,0
0.18987,0
0.19447,0
0.062342,0
0.14409,0
0.30368,0
0.17017,0
0.52267,0
1.1356,1
0.45821,0
0.34556,1
0.19616,0
0.55308,0
0.27823,0
0.067236,0
0.23445,0
0.27727,0
0.080403,0
0.084748,0
0.37863,0
0.14422,0
0.32932,0
0.18436,0
0.020163,0
0.061099,0
0.10492,0
0.22348,0
0.4332,1
1.2877,1
0.19937,0
0.19415,0
0.15556,0
0.19692,0
0.13821,0
0.39969,0
0.13064,0
1.556,1
0.3368,1
0.40459,0
0.12833,0
0.3569,0
0.33029,0
0.1316,0
0.16622,1
0.16599,0
0.14712,0
0.31317,1
0.19476,0
0.33225,0
0.13971,0
0.23093,0
0.41116,0
0.10967,0
1.5156,1
0.091328,0
0.24524,1
0.041017,1
0.25029,1
0.070336,0
0.081185,0
0.078716,0
0.24635,0
0.33737,0
0.33737,0
0.084705,0
0.13151,0
0.42366,0
0.062062,0
0.24059,0
0.28564,1
0.061334,0
0.084225,0
0.079025,0
0.37544,0
0.13916,0
0.80855,1
0.16872,0
1.5879,1
0.26272,0
0.32822,1
0.19709,0
0.059543,0
0.080806,0
0.16978,0
0.16978,0
0.36742,0
1.7745,0
0.4563,1
0.22142,0
0.532,1
0.31328,0
0.32397,0
0.26541,0
0.11556,0
0.31879,0
0.10701,0
0.25259,0
0.53814,0
0.19001,0
0.36686,0
0.45366,0
0.19578,0
1.2672,1
0.1573,0
0.10181,0
0.1287,0
0.068314,0
0.27734,0
0.99356,1
0.20025,0
0.085552,0
0.13485,0
0.7468,1
0.23831,0
0.14283,0
0.25275,0
0.44426,0
0.20484,0
0.20519,0
0.19237,0
0.45542,0
0.19551,0
0.17898,0
0.10567,0
0.12942,0
0.50014,0
0.25047,1
0.84655,1
0.16502,0
0.13134,0
0.090923,0
0.082642,0
0.1963,0
0.065944,0
0.19039,0
1.5899,1
0.20467,0
0.21552,0
0.037978,0
0.049143,0
0.076343,0
0.3432,0
0.10266,0
0.51349,0
0.13493,0
0.27298,0
0.10713,0
0.16329,0
0.0707,0
0.30014,0
0.36308,1
0.25158,0
0.31185,0
0.21244,0
0.26403,0
0.14931,0
0.14544,0
0.17574,0
0.24238,0
0.2958,1
0.24838,0
0.034959,0
0.15256,0
0.22246,0
0.047672,0
0.86437,1
0.12217,0
0.28275,0
0.15658,0
0.12219,0
0.12322,0
0.17287,0
0.22707,1
0.087777,0
3.416,1
0.11329,0
0.21764,0
0.31053,0
0.48481,1
0.13565,0
0.089455,0
0.065036,0
0.15914,0
0.32026,0
0.45426,0
0.08531,0
0.074439,0
0.42049,1
0.091548,0
0.18001,0
0.14158,0
0.17612,0
0.42874,0
0.1742,0
0.39815,1
0.25429,0
0.078902,0
2.4525,1
0.24544,0
0.022265,0
0.11554,0
0.079468,0
0.11164,0
0.20647,0
0.18982,1
0.19233,0
0.064682,0
0.059908,0
0.20889,0
0.29862,1
0.42715,0
0.084667,0
0.2419,0
0.081469,0
0.04905,0
0.1244,0
0.089866,0
0.11964,0
0.25287,0
22.538,1
0.073801,0
0.060685,0
0.21855,0
0.32953,1
0.053965,0
0.077817,0
0.072801,0
0.10445,0
0.12444,0
0.1316,0
0.18664,0
0.12769,0
0.092799,0
0.1572,1
0.19342,0
0.26654,0
0.10787,0
0.35787,0
0.092949,0
0.31519,0
0.097744,0
0.071981,0
0.24088,1
0.48086,0
0.13033,0
0.17607,0
0.31653,0
0.093984,0
0.30433,1
1.243,1
0.15263,0
0.21107,0
0.16251,0
0.37123,0
0.11112,0
0.16008,0
0.036469,0
0.13644,0
0.127,0
0.15655,0
0.053864,0
0.47046,0
0.23567,0
0.14815,0
0.26484,0
0.28032,0
0.042562,0
0.13741,0
0.26008,0
0.10574,0
0.80648,0
0.2043,0
0.077069,0
0.30382,1
0.16982,0
0.11959,0
0.15876,0
0.044341,0
0.10033,0
0.033294,0
0.49542,0
0.075881,0
0.28777,1
0.087389,0
0.2082,0
0.10304,0
0.32051,1
0.12078,0
0.074201,0
1.5771,1
0.20824,0
0.071443,0
0.349,0
0.028456,0
0.14324,0
0.40531,0
0.16768,0
0.19143,0
0.13737,0
0.069219,0
0.17309,0
0.10566,0
1.4693,0
0.16078,0
0.28627,0
0.31306,0
0.14097,0
0.059941,0
6.62,0
0.033226,0
0.27149,0
0.3083,0
0.43918,1
0.25787,1
0.27103,0
0.27985,0
0.32189,0
0.23723,1
0.17412,0
0.10451,0
0.34417,0
0.10832,1
0.26633,0
0.30188,0
0.11743,0
0.099235,1
0.30923,0
0.12003,0
0.54349,0
0.073425,0
0.4874,0
0.13854,0
0.17574,0
0.30268,0
0.093099,0
0.074761,1
0.55178,1
0.12375,0
0.069027,0
0.052505,0
0.13182,0
0.45,1
0.37774,0
0.15524,0
0.27169,0
0.4542,1
0.10761,0
0.14226,0
0.20826,0
0.31394,0
0.11782,0
0.073351,0
1.0393,0
0.15567,0
0.10891,0
0.57424,1
0.26167,0
0.3797,0
0.097403,0
0.61592,1
0.10139,1
0.1875,0
0.072429,0
0.46069,0
0.49035,1
0.25471,0
0.23155,0
0.1278,0
0.16059,0
0.1052,0
0.39974,0
0.095288,0
0.13242,0
0.1333,0
0.57092,1
0.39935,0
0.26635,0
0.32976,0
0.25074,0
0.21542,1
0.66864,1
0.20791,0
0.56979,0
0.32142,0
0.45901,0
0.53295,0
0.15612,1
0.12939,0
0.1062,0
0.23464,0
1.1037,1
0.3439,1
0.092439,0
0.5379,1
0.091176,0
0.20362,0
0.10067,0
0.1082,0
0.086523,0
0.098511,0
0.10318,1
0.097546,0
0.42909,1
0.38671,0
0.31396,1
1.4504,1
0.60631,1
0.36631,0
0.097621,0
0.39352,1
0.14324,0
0.33173,0
0.1625,0
0.39534,0
0.1792,0
0.10885,0
0.71169,0
0.21613,0
0.18658,0
0.24327,0
0.23573,0
1.9729,1
0.058089,0
0.10364,0
0.080553,0
0.31531,1
0.30989,0
0.097164,0
0.068412,0
0.10847,0
0.10795,0
1.827,1
0.31957,1
0.083606,0
0.11815,0
0.10929,0
0.255,0
0.093618,0
0.19754,0
0.26043,0
0.33915,0
0.60592,0
0.068496,0
0.12564,0
0.15618,0
0.31533,0
0.36035,0
0.12043,0
0.20941,0
0.23745,0
0.04644,0
0.10058,0
0.01919,1
0.078429,0
0.45387,0
0.28819,0
0.35998,0
0.35998,0
0.33555,0
0.19531,0
0.13161,0
0.23502,1
0.58671,0
0.028826,0
0.19012,0
0.36906,1
0.50518,1
0.20296,0
0.37856,0
0.24484,1
0.18923,0
0.050717,0
0.23444,0
0.35603,1
0.13199,0
0.28075,0
0.44201,0
0.4617,0
0.18991,0
0.073103,0
0.20425,0
0.38557,0
0.16536,1
0.065822,0
0.38715,0
0.2098,0
0.24225,0
0.060577,0
0.14358,0
0.061292,0
1.2696,1
0.16998,0
0.2796,0
0.31713,0
1.6187,1
0.1131,0
0.092075,0
0.11729,0
0.20181,0
0.15697,1
0.50613,1
0.066919,0
0.054335,0
0.10744,0
0.19609,0
0.10065,0
0.26088,1
0.028923,0
0.12594,0
0.33666,0
0.19969,0
0.60457,1
0.10352,0
0.28213,0
1.8321,1
0.16762,0
0.2101,0
0.18199,0
0.36707,0
0.22348,0
0.1199,0
0.29363,1
0.17192,0
0.30555,1
0.27628,1
0.24085,0
0.2435,0
0.063416,0
0.049916,0
0.18305,0
0.21559,0
0.3196,1
0.2888,0
